4kqofe|d3hea2f d3hcox8 d3hf60g d3hkqdp d3hdmbz d3hofdo d3hh9pf d3haben d3hdm6h d3hnifl d3hfd3i d3haxvo d3h9fc5 d3hd8jg d3h99n6 d3hcta1 d3h8rcy d3hbet1 d3h9t7g d3haqh7 d3hen0t d3h9f5g d3h4hem d3ho23d d3hddi5 d3hptd7 d3mfhf5 d3havgf d3hcmmm d3hglmr d3hdwmq d3h0q6t d3h1nzi d3hge6g d3hb2yb d3hd038 d3h21e7 d3gzu3b d3hai3w d3hkj7h d3h8e2e d3hbtnk d3hcsqs d3hejan d3hv8ez d3h4fv4 d3h9jkc d3h5xmh d3hbtt5 d3hd0r4 d3h9ppc d3h9lr7 d3hhakn d3hn6ub d3hm7ai d3hl95k d3hfh2k d3h0j8m d3ha6ke d3haavr d3heprk d3hmrlt d3hlphl d3hhhh0 d3h076a d3hfy2b d3ht0zr d3hgtwv d3ha0ji d3hacvm d3hb85i d3hc6aa d3hamj2 d3hbe4r d3hdv22 d3hq6q1 d3h71wz d3hcpgl d3hob9t d3hlfbp d3hlmbb d3hb1t2 d3hdj97 d3hk50k d3hep09 d3hf9uc d3hcfbn d3hdj2b d3hjirn d3hafkw d3h6di3 d3hasy4 d3hak7s d3hihjv d3h3fkp d3h9z4t d3hardm d3hahri d3hbgbs d3he7ni d3hc3fl d3hm9au d3h9xru d3hfmw9 d3hvjqk d3hb5hb d3henf4 d3habyd d3h8u38 d3hjfku d3h09mz d3hcv4n d3h67nv d3hjgs1 d3h8sfl d3h9327 d3heh4v d3h8529 d3he34g d3hlrvl d3hkyyv d3hczx1 d3hhe8e d3hco4a d3hjx18 d3hn1sk d3hckf6 d3hi70f d3gznju d3gzl9y d3hcgxm d3hgtms d3hbuzo d3i2afk d3hksby d3h7piq d3hc9n9 d3hdd6w d3hhu4b d3hethi d3hk2gt d3hd4qs d3hbsmd d3h2ycw d3hoper d3hb1ve d3hk6yn d3h57yu|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4ktef6 d3hul62|d3iau3y|0
4ktef6|d3ht3bw d3hz5b8 d3idfab d3i0sgm d3i37kl d3htee3 d3hsthu d3iz04y d3hth15 d3hxe50 d3hwd6w d3hlxka d3hwt3z d3hp7nn d3i2bh8 d3hw3mm d3io2s8 d3i04p2 d3idhex d3if1o4 d3i7u7r d3hx0d4 d3i2jb7 d3i2c9g d3ibif7 d3i2id3 d3hvyyo d3hzl0s d3i63an d3hssif d3hwv4p d3hu8az d3irp5d d3inw47 d3i4iuu d3i0b15 d3hxtdv d3j8d4l d3huwbz d3htc85 d3hqb65 d3hu2uq d3ia0c7 d3hrvt2 d3hwxhc d3ijm2g d3huz05 d3irgyc d3hvdzk d3hunp3 d3i8ua3 d3hv1sd d3hlk6k d3hwwsr d3hsq6y d3hotgz d3i422o d3hwhz6 d3ht8yx d3htj89 d3i3l04 d3hxy12 d3i3nau d3hshxo d3hydhu d3hvfmx d3i2yv3 d3hue3f d3htqch d3i99xl d3hlc7h d3is241 d3i3crm d3hw52k d3hzvxe d3i06p3 d3i1u1h d3i8621 d3hxanl d3i91ks d3ht1of d3ib4vp d3i92u1 d3hubcu d3i0vcv d3i393q d3hxfwe d3ihucl d3i8zf0 d3i99x0 d3i52z7 d3hwk0q d3hxf0u|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
4kvgrb|d3i44kn d3i3jr7 d3i35q7 d3i2uyj|0 1 0 0
4kwjv9 d3ic8sg d3icjuw|d3icmn7|1
4ky756|d3itiy8 d3irnwq d3irr0y|0 0 0
4kz8pg|d3iyxxq d3iyh8h d3iz7lf|0 0 0
4kzpjh|d3j1uzn d3j31bj d3j4bdy d3j47kj d3j3ko5 d3j4dc7 d3j1x89 d3j1u0o|0 0 0 0 0 0 1 0
4l16ro|d3jeybz d3jhpp8 d3jf142 d3jffhp|0 0 0 1
4l1bpd|d3jr4mq d3jh7vm d3jgysb d3jipcq d3jwhxe d3jg9am d3k0p81 d3jh0no d3ji0vk|0 0 0 0 0 0 0 0 0
4l1gcs|d3jif1h d3ji8qq d3jhkvz d3ji29z d3jikmg d3jiagb d3jhywa d3jibr2 d3jhqyu d3jhi7f d3jhha9 d3jhlba|0 0 0 0 0 0 0 0 0 0 0 0
4l1sdm|d3jku3m d3jkqmb d3jl47t|0 0 0
4l227g|d3jyfta d3jqc4h|0 1
4l24vp|d3jobwi d3jpejb d3jnubn d3jreic d3jx7tj d3joh2r d3jrkyl d3kcxxx d3jrsx6 d3jvcjy d3joy48|0 0 0 0 0 1 0 0 0 0 0
4l28wy|d3jp691|0
4l310h|d3jwt9o d3k4nc1 d3jwdfv|1 0 0
4l3nn4|d3kntkv d3k4b41|0 0
4l523o|d3ki55q d3kc89z d3kgppw d3krfu7 d3kcsyv d3kd9j5 d3kqfao|0 0 1 0 0 0 0
4l5u34|d3kipzk d3kil50 d3kk9v1|0 1 0
4l5wea|d3kj907 d3knkv9 d3klx8a d3kk7w2 d3kjw7h d3kpcau d3kj5fs d3l10u6 d3kkq75 d3l1g88 d3kjau2 d3kjcrs|0 0 0 1 0 0 0 0 0 0 0 0
4l5zqf|d3km8ah d3ljhfl d3kkz90 d3kk909 d3kk1rl d3kloif d3kk4vc d3kkm69 d3kkngk d3kjzhv d3rk5zq d3kkpve d3km3c5|0 0 0 0 0 0 0 0 0 0 0 0 0
4l68y7|d3l7poc d3l6i3n d3ktaj7 d3kn7lh d3l0h42 d3l70yu d3l6xme d3l62zq d3kttwm d3kn0ji d3l3euw d3l4inj d3kpzq8 d3l73oa d3kuiuf d3l3ams d3kmzml d3kzmx4 d3l3tq0 d3ktxt9|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4l6ahs|d3ktm60 d3ku444 d3kst0j d3kpia9 d3ko88s d3kpg54 d3ktnow d3kn4sx|0 0 0 0 0 0 0 0
4l6eli d3kpyke|d3kqr53|1
4l6fvp|d3kpbd3 d3kof2a d3kogig d3kod30|0 0 0 1
4l7s8e|d3l1m3u d3l8fnq d3lcsae d3ldjvt d3lapzv d3ldnwq d3lcypb d3ljfhi d3ldttd d3lcxjj d3lgn84 d3ldd9t d3ldydi d3l1vd5 d3liqy5 d3lbl5b d3lcnie d3l7lnq d3l1jlp d3l2o9l d3ls18g d3l2m8e d3lds8k d3ldl6j d3lcksg d3lgnck d3leovi d3len9v d3l1w21 d3la11o d3lky7o d3l2tjy d3l4ews d3lcnsk d3l9k44 d3letk3 d3lh82m d3l3d9v d3lehss d3lf3jh d3lcjgs d3laq1o d3lfviq d3lboa6 d3lel41 d3liq2e d3leq4t d3l8r6o d3lcxls d3lijxu d3l1gyo d3lk47f d3lbw5q|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
4l7v0r|d3l8u2n d3lapdd d3l6rv6 d3lwatd d3l3p3u d3l34ai d3l6tca d3lesxf d3l27q3 d3l7gay d3l9sl8 d3ldbat d3levos d3lc5sm d3l82jc d3l245z d3l51eb d3ldij6 d3ley31 d3l5hxr d3llmxd d3lbjc7 d3lmtyn d3ld363 d3lb7bo d3l50q1 d3l4pm5 d3lgv2y d3la6qy d3lqlx7 d3lblh2 d3ladat d3l9vik d3lehyi d3lj04d d3l6gh1 d3lhxq4 d3l4tty d3ldrhg d3lcpme d3l9x98 d3l4sjw d3l49dd d3lap3p d3l8821 d3lezr8 d3l2vs7 d3l8h4g d3le717 d3l2x7l d3l457z d3ljdot d3liusg d3l44o8 d3lbdbu d3l8xmf d3l98fb d3lc4jf d3llam2|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4l99ed d3ley28 d3lo3l0|d3lrq6s d3lq29q|0 1
4l9xdg|d3lk1vz d3ljzsu|0 0
4l9zs3 d3lkdwu|d3lqlyg d3lto8p d3lqp2t d3lkezm d3loq9v d3lwgdl d3lpox0 d3lvrzf d3lqokh d3lzia0 d3lu5uj|0 0 0 0 1 0 0 0 1 0 0
4laefg|d3ln816 d3lo11w d3lpcfm d3ln92j d3ln0qp|1 0 0 0 0
4layvs d3ls0fz|d3ltm8s|1
4lbx91 d3m1b52|d3m8g7l|1
4lc084|d3m1g9p d3m1jqg d3m1lu0 d3m1msc d3m1ll7|0 0 0 0 0
4lc76n d3m3cgh|d3m3o0z d3m3sqe|1 0
4lc81f|d3m9zed d3m3d75 d3m3lhd|0 0 0
4lclid d3m7cqb|d3m9tdr|1
4lclid|d3mfs1p d3m71s7 d3m6vg4 d3m75g3 d3m710a d3m71ty d3mbolf d3m8p05 d3mhi4a d3mfcnj d3md4o0 d3m6z8u d3mzbd5 d3m7tlc d3mldbe d3mglv7 d3m6yxa d3mbnzw d3mgas0 d3mappu d3mrmf8 d3m7q90 d3ma8an d3mdozn d3m6znb d3m8r3c d3m6x2w d3m6uyf d3me07x d3mh2g6 d3mk9ly d3mgzh6 d3m6w8e d3mrkrv d3mgez7 d3mlw9j d3mg4zj d3mapmk d3m6ux6 d3mfjzn d3m7f7x d3mdf52 d3mcggn d3mhmon d3mcrpu d3mauw0 d3m7le7 d3m7uua d3m7yyv d3mm3tw d3m8lfv d3m76sg d3mb1mw d3mi6fv d3mdjcf d3mgvur d3marg6 d3mj8sl d3m8idb d3m9tyk d3moy99 d3m76ie d3mo9my d3m9rzn d3m70d8 d3mb0ww d3n904p d3makkd d3mrgzk d3m7083 d3m6xps d3mdesl d3mnklb d3mbget d3m7cdq d3m8x62 d3ma8yf d3n0ccv d3mmi3g d3mkhk0 d3mco6e d3m7yz6 d3m6tlf d3m9hy7 d3nd5rl d3mknoo d3mpnbq d3mjxyd d3mexhn d3m7tb9 d3m7ydh d3mek5r d3mfn4b d3ma861 d3m9hf8 d3mky67 d3m7587 d3mlm0p d3m6tjv d3mczal d3mgys2 d3mkxct d3m7an1 d3m6z70 d3mhfyh d3mco6n d3mxu9n d3m70lx d3m7s8k d3m6xfp d3mnv9h d3mc8lf d3n0p9g d3m6xqf d3mfmvp d3mal6t d3mga1m d3m9amm d3memvg d3mcbch d3mc0zo d3mqbj1 d3m70we d3mf2pi d3mbbtp d3mwzzj d3m6v1s d3m9xy1 d3m8dam d3mm5ts d3md30k d3m8dtk d3m6vt1 d3m8af0 d3mmli5 d3mlgvx d3m8fdd d3mb52x d3m9ge2 d3mccb9 d3mg0n2 d3m7c8d d3mc22y d3m8z6u d3m7hrh d3mc1zh d3mlxkd d3m8jaf d3m782d|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4ld8df d3mclh4|d3mcrgw|1
4ldrev|d3mjao4 d3mk9nu d3mj3bp d3mhlfc d3mj6vp d3mhqy8 d3mirex|0 0 0 0 0 0 1
4le02h|d3mmylv d3n0cnu d3msgtl d3mldlz d3mjozx d3mkxvp d3mktlk d3mjrbo d3n1ren d3mjqfe d3mttug d3n1776|0 0 0 0 0 0 0 1 0 0 0 0
4lf41p|d3mt97o d3mtxpd d3myws7 d3n5r0g d3mt3tv d3msuda d3nnmps|0 0 1 0 0 0 0
4lfckb d3mxov9 d3mz3vx|d3mzro8 d3n2qw2 d3n02x7 d3n4392 d3n589m d3nadq7|0 0 1 0 0 0
4lfqco d3nc49j|d3ncnvi d3nhbz7|1 0
4lh6l7 d3n8ueo|d3na2j2|1
4lh6pd d3n92i5 d3n9kt0 d3ncqwh d3nfdi5|d3nuttt d3ngn66 d3ni344 d3nj5v3 d3nj9n3 d3niuv8|0 0 0 0 0 1
4lhuiy|d3nglph d3nfkwr d3neu8o d3nh7p7 d3nepla d3new59 d3nfrbo|0 0 0 0 1 0 0
4lidmk|d3njesc d3njflo|0 0
4lio48|d3nmh0h d3nm69n|0 1
4liyb2 d3npuim|d3nwqmh d3nr2hc|0 0
4lk4hq|d3o1d93|1
4lka1o|d3nys1k d3nys5e d3nz2io d3nza0s|0 0 0 0
4lkezg|d3osn75 d3oc7fh d3ofqww d3ogwdg d3o1nfy d3opvkq d3o38gz d3ocqcy d3o6hu2 d3oqcms d3o38fk d3o8inx d3o8je1 d3pa1mw d3o18uu d3osmjh d3o3uut d3ogvkz d3obn7q d3odqon d3of5wm d3odv68 d3o2ri8 d3o2npv d3o1wed|0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4lkldk d3o6cys|d3o7qpc|1
4lkrpp d3o4lka d3o8a6q d3ojwjt d3ox3mm|d3ozym8|1
4ll9zj|d3ofaka d3ogzxc d3oohm4 d3o78fu d3ogutd d3ogs57 d3o765b d3og02w d3ocrf0 d3oexk0 d3ogwtz d3oetgj d3o7ui8 d3of97d d3o73fy d3of1po d3ogqe0 d3ogfwz d3ob59f d3oghf0 d3o9okl d3o8gj5 d3ogf18 d3oe31d d3og4vj d3odarf d3o78ym d3of460|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
4llf8t|d3oa725 d3oi1v2 d3o9fxl d3oo259 d3os3sg d3ow3d8 d3ozubi d3ow3fr d3og9j8 d3onvqy|0 0 0 0 0 0 0 0 0 0
4lm8hm|d3oflis d3oh28h d3ohhp0 d3ofeeb d3ohk5t d3of8rp d3oguwp d3ofpi6|0 0 0 0 0 0 0 0
4lnbvu|d3oznpj d3p1tuq d3oq1t1 d3p3qf3 d3opzvu d3ooj8e d3p0wrh d3oq3d8|0 1 0 0 0 0 0 0
4lph05|d3ptz12 d3pil1y d3pa8nd d3p6bf3 d3pflyj d3pdryx d3p9cek d3p48xm d3pbvnz d3prs0y d3pelgx d3phwux d3pfdpo d3p731d d3p7nh4 d3q11hh d3pphoq d3pkd4h d3p51z7 d3pmwu2 d3q62gn d3q2im7 d3pqsdc d3p48nx d3p3xnm d3q1bav d3pa8gu d3p93az d3pw2su d3pi4s1 d3p6c25 d3pjvz2 d3plyif d3pjmz1 d3pmswk d3pjlwg d3p6z0m d3pgiac d3p8tr0 d3patea d3panzk d3pj5my d3pfl8q d3qcrax d3prlip d3pa5zq d3p70ix d3pl2o2 d3q685m d3p4la8 d3p7pud d3ph990 d3pbgg0 d3p7rim d3ple0v d3q06ub d3pa20f d3pn2r3 d3p6d9u d3pvwsn d3p57aj d3pf15q|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4lprvi|d3p9157 d3puf3x d3pnsaw d3pgdgn d3pf40v d3q738s d3pee2l d3p7x0r d3pne1r d3pdh3g d3pjrd9 d3plfto d3prfxd d3plxt1 d3pgdf0 d3p6iwe d3pf1kl d3pcjqv d3pp43y d3pivwh|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4lq1xe|d3p8ndn d3pfyui d3p93bx d3p87xk d3p877t d3p8xx6|0 0 0 0 0 0
4lq9p9|d3pa70l d3p9yfo|0 0
4lqt0b|d3pe840|1
4lrfgs|d3pjhjv|1
4lrsee|d3pmxpp d3pm9ws d3pq0cg d3pn4eb d3puorr d3pmtit d3ppc29 d3plzcc d3pmebb d3pqvr2 d3pp8ip d3pmesn d3po0h5 d3pm078|0 1 0 0 0 0 0 0 0 0 0 0 0 0
4lrswa|d3pmeq6 d3pm3ra d3pmj17 d3pm45s|0 0 0 0
4lrzhf d3q05xi|d3qkyi5|1
4lsaat|d3pqbut d3q0jfh d3q6i50 d3q4aqe d3q4qhy|0 0 0 0 0
4lsas8 d3pq773|d3pqn20 d3prklu d3pwaaa|0 0 0
4lsq8y d3pv85y|d3qspo8 d3qhxob d3q4fd2 d3qcim0|0 0 0 0
4lsys6|d3pyxgh d3pxti0 d3q0ein d3pwbf8 d3pxvlv d3pwaxl d3pzxwz|0 0 0 0 0 0 0
4lszm5|d3pwwxz d3pwydk d3pyfu5 d3pz18j d3q00w0 d3q0maj d3q07yr d3pwqs3 d3q42qh d3q0skx d3pwozf|0 0 0 0 0 0 0 1 0 0 0
4lt29a d3pxfee|d3py89l d3pxkn1|0 1
4lt4od|d3q0kfd d3qffyy d3xioh7 d3pz6u6 d3pygth d3q0k46 d3q035b d3pzgdw d3q0ci1 d3pykve d3qc4lm d3qf0p5 d3pz785|0 0 0 0 0 0 0 0 1 0 0 0 0
4ltn53|d3q3p42 d3q3biu|0 0
4lus3e d3qaf7k|d3qd2u3 d3qbohz|0 1
4luuuf|d3qps4e d3qgaeu d3qcf30 d3quba7 d3qjyic d3qsw21 d3qlnuj d3qe9wq d3qapwp|0 0 0 0 0 0 0 0 0
4luw2w|d3qllq4 d3qa4li d3qb7uo d3qajk9 d3qaabx d3qaei2 d3qa567 d3qbuwi d3qd4m9|0 0 0 0 0 0 0 0 0
4luzl2|d3qbf63 d3qaw39 d3qbc6g|0 0 0
4lvj8d d3qfmfb|d3qgnk7|1
4lvqjw d3qgy8q|d3qiudk|1
4lwaix|d3qnbrj d3qpq18|0 0
4lx5xm|d3qtzh1 d3r22wa d3qwvwj d3qtanc d3qw32i d3qw87z d3qzybz d3qtqa5 d3qt20c d3qt774 d3quw2g d3qy4d9 d3quof7|0 0 0 0 0 0 0 0 0 0 0 0 0
4lxbzg|d3r3zgm d3qvogt d3qv59x d3qwfvh d3qvg8c d3r5kpy d3rfwdc d3r1ia0 d3r2rhg d3qvr43 d3r2306 d3r6pxi d3rc8a7 d3qzmet d3r9w9p d3quzse d3r4ch4 d3r5g6s d3r8p00 d3r33ff d3r3krm d3r44bc d3r3ioc d3r78k1 d3r5rq5 d3qxlb8 d3rcry5 d3r6gqf d3r5ms9 d3r2qim d3r332r d3qwed4 d3r3er1 d3r477d d3qugoo d3r9gp7 d3r3y28 d3quq4e d3r3n8a d3qv4gl d3r5drk d3r6dxt d3qxqop d3qv0eb d3r3gjl d3r85o1 d3r2d2g d3r0kk6 d3r8eyy d3qv1g3 d3r29ie d3r2pth d3r96p2 d3r1vjc d3r3vlj d3rur91 d3ri5uv d3r4gvo d3qvbh3 d3r99cu d3r41dc d3r1u4p d3r41o7 d3qyxuw d3r6214 d3wl0iq|0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4ly7eq|d3reykv d3rnpho d3rc5us d3r219e d3r2j9g d3re3dm d3rcylr d3rc42e d3r1zgh d3rldho d3rdbtv d3rm6zn d3rmuyk d3ra7mp d3rk6yr d3rebwm d3rabze d3rvisr d3rbvmm d3rluwe d3rjsrl d3rpcjv d3rkjsf d3rlo5g d3r6gny d3rhwwd d3r92ab d3ree93 d3rdhkt d3rtbwq d3raurd d3rjykn d3rfo52 d3rd5ma d3rip1e d3rfdor d3rfv3k d3rdrb6 d3rc6ar d3r26ci d3rcvvc d3rbj01 d3rcbbj d3r769e d3rfpas d3rvf4v d3rdu7c d3rdgqt d3rcjxh d3rdhra d3rbsik d3rqvj6 d3ri3b3 d3rdci5 d3r90ka d3rc7rr d3rld5q d3rbnww d3rch9v d3rmmoa d3ra2n4 d3r32ol d3ralnu d3rcb4o d3rcarl d3rbv1b d3r3tik d3rbcir d3rl6in d3rc1gk d3rasj6 d3rgaoa d3r8ecd d3rdwzr d3r22uk d3rdww7 d3rg1bv d3r7aa0 d3rcky0 d3rl5uz d3rncei d3rbpa0 d3rmhs5 d3rgpbs d3rk7o8 d3r550x d3rcqvi d3rdz2u d3r7f8w d3rj13e d3rcnkw|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4ly9yl|d3r3zt3 d3rk6e7 d3ruzx5 d3rmdba d3rg1xq d3r4dq9 d3rchyr d3rkydn d3r3dum d3rjmhx d3rdw52 d3rfkgd d3r2sl5|0 0 0 0 0 0 0 0 0 0 0 0 0
4lyal2|d3r812p|1
8pjmk|c0a1auu c0a1dcz c0a1fmz c0a16g8 c0a1ayx c0a1dx3 c0a1eo0 c0a19k6 c0a1a4t c0a1cb4 c0a1r4q c0a18la c0a1a8n|0 0 0 0 0 0 0 0 0 0 0 0 0
8py9g|c0a2osm c0a2kli c0a2ey1 c0a2wlq c0a2h10 c0a2k5b c0a2h6i c0a2tbb c0a2de8 c0a2fid c0a2i1d c0a2ot2 c0a2oy5 c0a2klw c0a3c0x c0a2l8l c0a2q0j c0a2mdl c0a2lsa c0a2f4a c0a2gmo c0a2n9x c0a2uh2 c0a2jj4 c0a2mox c0a2mf4 c0a2ja8 c0a2ey8 c0a2kvf c0a2hib c0a2k5g c0a2ebg c0a2gh5 c0a2hcv c0a2kln c0a2jte c0a2qwc c0a2it8 c0a2f6o c0a2i3x c0a2ij5 c0a2qf9 c0a2fa8 c0a2iy2 c0a2ljr c0a2ly8 c0a2imd|0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8q70z c0a39oa|c0a3bke|1
8q3z4|c0a2tnx c0a2san c0a2vzn|0 0 0
8q32j|c0a2ok1|1
8q1l7|c0a2v21 c0a2lqu c0a2vvv c0a2q8w c0a2ve3 c0a2ln3 c0a2rn2 c0a2lau c0a2zb8 c0a2rtn c0a2zfu c0a2wor c0a31f8 c0a33q6 c0a2uhz c0a2zpf c0a30yl c0a2mvx c0a2kvy c0a2rjy c0a32p3 c0a2udm c0a2v86 c0a2mo1 c0a2p8g c0a381f c0a326r c0a2mqe c0a38n2 c0a2zak c0a2l6v c0a30ou c0a2qir c0a2lbf c0a32we c0a2oyp c0a2vw0 c0a2m7i c0a2n8g c0a36o4 c0a2x0s c0a2wii c0a31rp c0a2xbe c0a2voe c0a2xuq c0a337z|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8qlt3|c0a4pyq|0
8qovr|c0a56z5|1
8s28p|c0a8y1o|0
8sa6n|c0a9s1e|0
8sxmg|c0abvpp c0aby8i c0abs1f c0ac964 c0abtdh c0abtec c0aca7v c0ac0ge c0abz9b c0abrdo c0abu2p c0ac7ng c0ac7mb c0ac81u c0abs8l c0aclmj c0abscw c0acid3 c0abv4s c0abvti c0abz8f c0acicy c0abrwo c0aby7v c0ac12w c0abrkx c0accxk c0ac7u4|0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8whos|c0ao11l c0ao39u c0ankrp|0 1 0
cw2dw|c0vplnl c0vq69z c0vpvep c0vpwug c0vrhwi c0vphk3 c0vqa2s|0 0 0 0 0 1 0
cxvt6|c0w328v c0w2lis|0 1
cxoue|c0w1l0g c0w1v64 c0w17lh c0w10h9 c0w1ymv c0w1x5e c0w35sp c0w1lda c0w18ku c0w1cm6 c0w1e16 c0w1s6x|0 0 0 0 0 0 0 0 0 0 0 0
cy4su|c0w4sa1 c0w4h9a c0w4k1f|1 0 0
cymrx|c0w8rfx c0w8ok9|0 0
cyme4|c0w8oxr c0w8t95|0 0
cyidr|c0w7yjo c0w7vka c0w9bie c0w8v5u c0w847h c0w8fpv c0w7njy c0w7nwt|0 0 0 0 0 1 0 0
cz5dg|c0wd5n8 c0wksh1 c0wcqgq c0wcx7j c0wcyg4 c0wd7lj c0wcvr5 c0wdwga c0wedtn c0wcuog c0wd5v7 c0wd3oe c0weh22 c0wd7jm c0wd8tb c0wervn c0wcvm0 c0wcz7z c0wefn9 c0wda2s c0wcv9k c0wd7l2 c0wdrn1 c0wds4x c0wduof c0welo8 c0wctwm c0wdpvb c0weh20 c0wcxwz|0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d00wt|c0wk222 c0wk1yc c0wj1ek c0wj28v c0wj464 c0wj748|0 0 1 0 0 0
d0zrb|c0wqkpy c0wr1ko c0wqqae c0wqnpt c0wr1o4 c0wqixz c0wqve4 c0wqrg7 c0wquqv c0wqvtm c0wqnz4 c0wql51 c0wr0zo c0wqvjt c0wqwel c0wr0n3 c0wqk6d c0wqlt2|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d19at|c0wtiz1 c0wsus6 c0wsyai c0wslf0|0 0 1 0
d135t|c0wrejy c0wr6yz c0wri0w c0wra8u c0wrd4m c0wrca1|0 0 0 0 0 1
